countyfips,Area Type,Ownership,Industry,Annual Average Employment,Annual Total Wages,Total County Employment,Total County Wages,Employment Location Quotient,Wage Location Quotient
35041,County,Private,Professional and business services,1275,48734946,52611,1459870632,0.1845498352623197,0.2542179141097565
35041,County,Private,Service-providing,24512,544049021,52611,1459870632,0.6878087561219789,0.5501602011913792
35041,County,Private,"Total, all industries",37389,906896737,52611,1459870632,0.8480525258274588,0.741308408470393
35041,County,Private,"Trade, transportation, and utilities",9617,247383803,52611,1459870632,0.9471844574519979,0.8780684914357932
35041,County,Private,Unclassified,3,66748,52611,1459870632,0.03742653928704789,0.03000950682981343
35041,County,State Government,"Total, all industries",6671,246046393,52611,1459870632,3.6414262851009362,4.840160571558501
35041,County,Total Covered,"Total, all industries",52611,1459870632,52611,1459870632,1.0,1.0
35043,County,Federal Government,"Total, all industries",3339,158756849,232594,9284212799,0.6736338274422069,0.802404508947407
35043,County,Local Government,"Total, all industries",52519,1775022355,232594,9284212799,2.1328284592066904,1.8059125961805824
35043,County,Private,Construction,16644,708252959,232594,9284212799,1.4476210399183103,1.54325963971931
35043,County,Private,Education and health services,13537,379239985,232594,9284212799,0.4250404406448376,0.2983151888815425
35043,County,Private,Financial activities,10310,314014407,232594,9284212799,0.7501368017371173,0.5723804641724378
35043,County,Private,Goods-producing,58459,4035370713,232594,9284212799,1.5648022817471547,2.7061068943791238
35043,County,Private,Information,7108,284360438,232594,9284212799,1.4004920158243468,1.4036402520542866
35043,County,Private,Leisure and hospitality,26220,381457181,232594,9284212799,1.1249619374587976,0.41001935441328397
35043,County,Private,Manufacturing,41008,3301454808,232594,9284212799,1.8128241343276421,3.656334022704267
35043,County,Private,Natural resources and mining,809,25662946,232594,9284212799,0.2496781497444181,0.19842297056494865
35043,County,Private,Other services,4318,127345715,232594,9284212799,0.5540109560324747,0.40932990325696433
35043,County,Private,Professional and business services,21260,808786306,232594,9284212799,0.6960569697641291,0.6633897194961846
35043,County,Private,Service-providing,116333,3235338540,232594,9284212799,0.7383630063139793,0.5144464255858402
35043,County,Private,"Total, all industries",174793,7270709253,232594,9284212799,0.8967698277171785,0.9345168810704537
35043,County,Private,"Trade, transportation, and utilities",33551,939513140,232594,9284212799,0.7474436647320314,0.5243596634083636
35043,County,Private,Unclassified,30,621368,232594,9284212799,0.0846559953580435,0.043927730938253244
35043,County,State Government,"Total, all industries",1942,79724342,232594,9284212799,0.2397771848246628,0.24660563503694397
35043,County,Total Covered,"Total, all industries",232594,9284212799,232594,9284212799,1.0,1.0
35045,County,Federal Government,"Total, all industries",12555,707920473,395972,15776242151,1.4878468026928016,2.105653394307731
35045,County,Local Government,"Total, all industries",71902,2431241901,395972,15776242151,1.715198862176397,1.4556688701321403
35045,County,Private,Construction,33179,1430408855,395972,15776242151,1.695096792985143,1.8342237530478844
35045,County,Private,Education and health services,46427,1768230565,395972,15776242151,0.8562734455888822,0.8185433062996124
35045,County,Private,Financial activities,10242,392137876,395972,15776242151,0.4377242517637908,0.4206448180317613
35045,County,Private,Goods-producing,92148,5237791957,395972,15776242151,1.4488653711946706,2.0670514039217376
35045,County,Private,Information,2052,75749498,395972,15776242151,0.23748960485009835,0.22004318424054317
35045,County,Private,Leisure and hospitality,37116,497491955,395972,15776242151,0.9354064012175083,0.31469232212054893
35045,County,Private,Manufacturing,11270,443287692,395972,15776242151,0.29264764384819447,0.28891341150952404
35045,County,Private,Natural resources and mining,47702,3364095410,395972,15776242151,8.64774020483294,15.307182634434616
35045,County,Private,Other services,13707,378561084,395972,15776242151,1.0330281553479823,0.7160883787143785
35045,County,Private,Professional and business services,20737,744241590,395972,15776242151,0.39880581698681933,0.3592447299952817
35045,County,Private,Service-providing,215771,7257721839,395972,15776242151,0.804440831462602,0.6791446200046933
35045,County,Private,"Total, all industries",307919,12495513796,395972,15776242151,0.927956182223974,0.9451614798556079
35045,County,Private,"Trade, transportation, and utilities",83803,3335326018,395972,15776242151,1.0966463371496884,1.0954844852941874
35045,County,Private,Unclassified,20,670693,395972,15776242151,0.033151294509559205,0.02790327524420996
35045,County,State Government,"Total, all industries",3594,141565981,395972,15776242151,0.26065780542194916,0.2576988484923977
35045,County,Total Covered,"Total, all industries",395972,15776242151,395972,15776242151,1.0,1.0
35047,County,Federal Government,"Total, all industries",1227,57787280,66890,1911894549,0.8607744012031111,1.4183202194979447
35047,County,Local Government,"Total, all industries",12828,389123204,66890,1911894549,1.8114891687064811,1.922477123204779
35047,County,Private,Construction,2242,68103317,66890,1911894549,0.6780630818732181,0.7206095557582479
35047,County,Private,Education and health services,12418,351920945,66890,1911894549,1.3558036265839053,1.3442731115797861
35047,County,Private,Financial activities,2021,58387498,66890,1911894549,0.5113113488306137,0.5168163506693251
35047,County,Private,Goods-producing,3487,100679772,66890,1911894549,0.32456175836950923,0.3278573200159529
35047,County,Private,Information,645,22000382,66890,1911894549,0.44190635208709106,0.5273488609608408
35047,County,Private,Leisure and hospitality,6207,75178525,66890,1911894549,0.9260281697287638,0.3924040800137866
35047,County,Private,Manufacturing,597,16260202,66890,1911894549,0.09176957663799402,0.08744753954616448
35047,County,Private,Natural resources and mining,650,16316253,66890,1911894549,0.6975617906541128,0.6126141432840582
35047,County,Private,Other services,911,13836750,66890,1911894549,0.4064352843543511,0.21597544727846618
35047,County,Private,Professional and business services,1858,47580554,66890,1911894549,0.21152638507573518,0.18951587422970032
35047,County,Private,Service-providing,33037,752724260,66890,1911894549,0.7291299140501291,0.5812159012125484
35047,County,Private,"Total, all industries",36524,853404032,66890,1911894549,0.6515872792284534,0.5326552530060854
35047,County,Private,"Trade, transportation, and utilities",8980,183808965,66890,1911894549,0.6956433604530626,0.4981662005351998
35047,County,Private,Unclassified,1,10641,66890,1911894549,0.009812366863162787,0.003653032039924666
35047,County,State Government,"Total, all industries",16311,611580033,66890,1911894549,7.002877519462624,9.186424326429686
35047,County,Total Covered,"Total, all industries",66890,1911894549,66890,1911894549,1.0,1.0
35049,County,Federal Government,"Total, all industries",8592,512579517,501413,19134256534,0.8040899885418065,1.2570589120871658
35049,County,Local Government,"Total, all industries",58426,1995270886,501413,19134256534,1.1006482593455338,0.9849819219099913
35049,County,Private,Construction,29561,1015994406,501413,19134256534,1.1926670435718627,1.0741759173167453
35049,County,Private,Education and health services,71375,2942562050,501413,19134256534,1.0395774809119243,1.1231050215256737
35049,County,Private,Financial activities,21608,1538166852,501413,19134256534,0.7292883840122627,1.360417375945379
35049,County,Private,Goods-producing,39006,1364468672,501413,19134256534,0.4843311735890848,0.4439750580096644
35049,County,Private,Information,8206,342497117,501413,19134256534,0.7500110269847547,0.8203082010709952
35049,County,Private,Leisure and hospitality,72463,1551157412,501413,19134256534,1.4421962737125653,0.8089988957106151
35049,County,Private,Manufacturing,7423,258120876,501413,19134256534,0.15221921009453201,0.13870660149704173
35049,County,Private,Natural resources and mining,2022,90353390,501413,19134256534,0.2894783475240447,0.3389716540292473
35049,County,Private,Other services,18924,586555044,501413,19134256534,1.1262934866371328,0.9148110553407584
35049,County,Private,Professional and business services,39537,2019574458,501413,19134256534,0.600465634124417,0.8037635565540051
35049,County,Private,Service-providing,317000,11658103767,501413,19134256534,0.9333170112747746,0.8994599561018847
35049,County,Private,"Total, all industries",356006,13022572439,501413,19134256534,0.8472609430795734,0.8121582281047389
35049,County,Private,"Trade, transportation, and utilities",83754,2631113485,501413,19134256534,0.8655286970206154,0.7125239910307646
35049,County,Private,Unclassified,36,1039050,501413,19134256534,0.04712397145899791,0.03564181630395267
35049,County,State Government,"Total, all industries",78391,3603833692,501413,19134256534,4.4898078383880495,5.408916632231724
35049,County,Total Covered,"Total, all industries",501413,19134256534,501413,19134256534,1.0,1.0
35051,County,Federal Government,"Total, all industries",915,51380786,25076,654661535,1.7122564428514049,3.682899732675481
35051,County,Local Government,"Total, all industries",3892,120928789,25076,654661535,1.4660627415938061,1.7448209440292355
35051,County,Private,Construction,1851,48746975,25076,654661535,1.493288926206183,1.5063522244928
35051,County,Private,Education and health services,3753,110664972,25076,654661535,1.0930162908622725,1.2345244217616886
35051,County,Private,Financial activities,736,19287470,25076,654661535,0.4967065280722042,0.4985844778990071
35051,County,Private,Goods-producing,4835,118535080,25076,654661535,1.2004520384080213,1.1272926329748734
35051,County,Private,Information,145,3020999,25076,654661535,0.2649973107619689,0.21147814030383513
35051,County,Private,Leisure and hospitality,3455,39827031,25076,654661535,1.3749706859489825,0.6071063233503202
35051,County,Private,Manufacturing,883,25767477,25076,654661535,0.3620662428763638,0.40470695283584096
35051,County,Private,Natural resources and mining,2099,44020628,25076,654661535,6.008757823184641,4.826918128517371
35051,County,Private,Other services,569,8391545,25076,654661535,0.6771552159149988,0.3825245616947977
35051,County,Private,Professional and business services,1024,35239170,25076,654661535,0.31097231682125753,0.40991034619256217
35051,County,Private,Service-providing,13152,287095612,25076,654661535,0.774281794753091,0.6474037927136614
35051,County,Private,"Total, all industries",17986,405630692,25076,654661535,0.8559172651697118,0.7393829691914613
35051,County,Private,"Trade, transportation, and utilities",3472,70664425,25076,654661535,0.7174521790940795,0.5593137662394565
35051,County,State Government,"Total, all industries",2284,76721268,25076,654661535,2.615742430547978,3.3655503047631807
35051,County,Total Covered,"Total, all industries",25076,654661535,25076,654661535,1.0,1.0
35053,County,Federal Government,"Total, all industries",1802,94337347,43756,1434839021,1.9325162262166493,3.085222257600709
35053,County,Local Government,"Total, all industries",8290,253602500,43756,1434839021,1.7895955996393325,1.6695073594951777
35053,County,Private,Construction,720,16437786,43756,1434839021,0.3328821974477851,0.2317585847283877
35053,County,Private,Education and health services,5069,162120842,43756,1434839021,0.8460402195200197,0.8251672887856822
35053,County,Private,Financial activities,1391,34676635,43756,1434839021,0.5379845838854083,0.40899131225313956
35053,County,Private,Goods-producing,3302,101306918,43756,1434839021,0.46983574141251633,0.43958465172375594
35053,County,Private,Information,259,4878599,43756,1434839021,0.27126507091816177,0.1558201682867656
35053,County,Private,Leisure and hospitality,5105,63901998,43756,1434839021,1.164291646261047,0.4444418093753441
35053,County,Private,Manufacturing,1173,45073020,43756,1434839021,0.275642380208742,0.32299743375774487
35053,County,Private,Natural resources and mining,1408,39796112,43756,1434839021,2.309912687596598,1.9909850025401796
35053,County,Private,Other services,307,5028992,43756,1434839021,0.20937989835490278,0.10459525633617536
35053,County,Private,Professional and business services,3728,187969525,43756,1434839021,0.6488111784919839,0.9976180511592163
35053,County,Private,Service-providing,20889,577117329,43756,1434839021,0.7047669753155757,0.5937812027180133
35053,County,Private,"Total, all industries",24189,678424247,43756,1434839021,0.6596837098566027,0.5642267097807605
35053,County,Private,"Trade, transportation, and utilities",5029,118540738,43756,1434839021,0.5955462928827406,0.42809085596846685
35053,County,State Government,"Total, all industries",9477,408474927,43756,1434839021,6.220000302131863,8.175594892700111
35053,County,Total Covered,"Total, all industries",43756,1434839021,43756,1434839021,1.0,1.0
35055,County,Federal Government,"Total, all industries",2501,128036857,86464,2428634287,1.357326552089976,2.4738813059891904
35055,County,Local Government,"Total, all industries",12616,395623111,86464,2428634287,1.3782383928200885,1.5387126281649637
35055,County,Private,Construction,5697,165959466,86464,2428634287,1.3329276696306418,1.3824059477059707
35055,County,Private,Education and health services,13128,445100620,86464,2428634287,1.108841768242349,1.3384507916517434
35055,County,Private,Financial activities,3741,106141593,86464,2428634287,0.7322050162619244,0.7396117362896237
35055,County,Private,Goods-producing,10065,384874563,86464,2428634287,0.7247447071519809,0.9866512783907432
35055,County,Private,Information,1038,37858546,86464,2428634287,0.550166010659767,0.7143869852809672
35055,County,Private,Leisure and hospitality,20255,322581153,86464,2428634287,2.3377634976394726,1.3255023942341895
35055,County,Private,Manufacturing,1062,22878615,86464,2428634287,0.12629169344279098,0.09686194847502505
35055,County,Private,Natural resources and mining,3307,196036482,86464,2428634287,2.745550239510172,5.794357694645814
35055,County,Private,Other services,2456,48313566,86464,2428634287,0.847670876426455,0.5936646569429651
35055,County,Private,Professional and business services,5005,145198492,86464,2428634287,0.44080731476905666,0.45528151490654917
35055,County,Private,Service-providing,58831,1433299905,86464,2428634287,1.0044687189566373,0.871245321731001
35055,County,Private,"Total, all industries",68895,1818174468,86464,2428634287,0.9508408692791573,0.8933649135046298
35055,County,Private,"Trade, transportation, and utilities",13199,327799852,86464,2428634287,0.7910013223327546,0.6993879328908693
35055,County,Private,Unclassified,11,306083,86464,2428634287,0.08350112664515344,0.08272029231429771
35055,County,State Government,"Total, all industries",2452,86799851,86464,2428634287,0.8144084698178373,1.0263937444395839
35055,County,Total Covered,"Total, all industries",86464,2428634287,86464,2428634287,1.0,1.0
35057,County,Federal Government,"Total, all industries",690,27937982,26280,745910952,1.2320538948794346,1.7575756436148888
35057,County,Local Government,"Total, all industries",8010,246771291,26280,745910952,2.8790230473031784,3.12496844009689
35057,County,Private,Construction,1562,53568215,26280,745910952,1.2024066114938743,1.4528336094916592
35057,County,Private,Education and health services,1872,43929154,26280,745910952,0.5202197250427755,0.4301027183966693
35057,County,Private,Financial activities,459,13406381,26280,745910952,0.295574959888172,0.30416195322899064
35057,County,Private,Goods-producing,3449,108166626,26280,745910952,0.8170985308313408,0.9028443726321586
35057,County,Private,Information,177,6011336,26280,745910952,0.30865948773056273,0.36933098564767775
35057,County,Private,Leisure and hospitality,1870,20984293,26280,745910952,0.7101006240487283,0.2807443381260681
35057,County,Private,Manufacturing,791,24555978,26280,745910952,0.3094829412295175,0.3384977956140736
35057,County,Private,Natural resources and mining,1097,30042433,26280,745910952,2.996482804707201,2.8912033646307806
35057,County,Private,Other services,199,4999097,26280,745910952,0.22597580300980769,0.2000040558161783
35057,County,Private,Professional and business services,3066,96795039,26280,745910952,0.8884373814496903,0.9882029570408405
35057,County,Private,Service-providing,13431,335353658,26280,745910952,0.7544813297052937,0.6637149087880053
35057,County,Private,"Total, all industries",16879,443520284,26280,745910952,0.7664376158232529,0.7095482966398253
35057,County,Private,"Trade, transportation, and utilities",5788,149221278,26280,745910952,1.1412339038363732,1.0366097157655942
35057,County,Private,Unclassified,1,7080,26280,745910952,0.02497523666198474,0.0062299024587815265
35057,County,State Government,"Total, all industries",706,27681395,26280,745910952,0.7715009745350706,1.0657568373659518
35057,County,Total Covered,"Total, all industries",26280,745910952,26280,745910952,1.0,1.0
35059,County,Federal Government,"Total, all industries",481,18526855,10589,290726681,2.1315528457785113,2.990355273367727
35059,County,Local Government,"Total, all industries",2048,59581540,10589,290726681,1.8268924892973073,1.9358193213332995
35059,County,Private,Construction,39,756085,10589,290726681,0.07450841856715644,0.0526115890007567
35059,County,Private,Education and health services,1500,42926766,10589,290726681,1.0345289359092513,1.078324846866934
35059,County,Private,Financial activities,711,24220158,10589,290726681,1.1363051293018314,1.4098483366938297
35059,County,Private,Goods-producing,1485,54099588,10589,290726681,0.8731283736025164,1.1585523528573034
35059,County,Private,Information,289,10148602,10589,290726681,1.2507618323431284,1.599753453180854
35059,County,Private,Leisure and hospitality,1431,15247455,10589,290726681,1.3486160815860688,0.5233787897920449
35059,County,Private,Manufacturing,7,174241,10589,290726681,0.006797178651340237,0.006162416640516329
35059,County,Private,Natural resources and mining,1058,41592801,10589,290726681,7.172346172168669,10.269842921260652
35059,County,Private,Other services,240,3962820,10589,290726681,0.6763796244151435,0.4067744613661094
35059,County,Private,Professional and business services,136,2995863,10589,290726681,0.09780566130120845,0.07847242846040324
35059,County,Private,Service-providing,6183,143070117,10589,290726681,0.8620050442671183,0.726489850013474
35059,County,Private,"Total, all industries",7666,197169705,10589,290726681,0.8639116400044253,0.8093022639361883
35059,County,Private,"Trade, transportation, and utilities",1622,36192021,10589,290726681,0.7937201489874887,0.6450590142640548
35059,County,Private,Unclassified,3,27012,10589,290726681,0.18595218230530522,0.060982724583546616
35059,County,State Government,"Total, all industries",393,15448581,10589,290726681,1.0658466901535255,1.5260221690333557
35059,County,Total Covered,"Total, all industries",10589,290726681,10589,290726681,1.0,1.0
35061,County,Federal Government,"Total, all industries",974,42969720,118425,3214740690,0.38594155258955337,0.6272238336907838
35061,County,Local Government,"Total, all industries",21749,680820342,118425,3214740690,1.7347379770245401,2.000435543689018
35061,County,Private,Construction,7264,221974991,118425,3214740690,1.2408752690005354,1.3968629124106586
35061,County,Private,Education and health services,20992,437807110,118425,3214740690,1.2945438206121205,0.9945879533740491
35061,County,Private,Financial activities,3683,97192325,118425,3214740690,0.5263063866222871,0.5116421776321877
35061,County,Private,Goods-producing,14627,474753958,118425,3214740690,0.7689860547822776,0.9194523835786623
35061,County,Private,Information,539,18492606,118425,3214740690,0.2085821296677271,0.2636233624820013
35061,County,Private,Leisure and hospitality,10743,124843253,118425,3214740690,0.9052860559062572,0.38754557084209196
35061,County,Private,Manufacturing,5626,199099746,118425,3214740690,0.4884745341920432,0.636810699555132
35061,County,Private,Natural resources and mining,1738,53679221,118425,3214740690,1.0535057295123051,1.1986455587376124
35061,County,Private,Other services,1876,43763398,118425,3214740690,0.4727414287995337,0.406255553574422
35061,County,Private,Professional and business services,4401,130997284,118425,3214740690,0.2830010252970297,0.3103104334427175
35061,County,Private,Service-providing,69882,1600950270,118425,3214740690,0.8711389687028829,0.7351862966266082
35061,County,Private,"Total, all industries",84508,2075704228,118425,3214740690,0.8515494821676292,0.7705041489567694
35061,County,Private,"Trade, transportation, and utilities",27091,731611126,118425,3214740690,1.1853678570375834,1.179249926367963
35061,County,Private,Unclassified,9,339785,118425,3214740690,0.04988087798431607,0.06937343974078931
35061,County,State Government,"Total, all industries",11194,415246400,118425,3214740690,2.714557516496197,3.7095144533780995
35061,County,Total Covered,"Total, all industries",118425,3214740690,118425,3214740690,1.0,1.0
35999,County,Federal Government,"Total, all industries",119,9286362,101783,4598391361,0.05486276482397624,0.09476449549874298
35999,County,Local Government,"Total, all industries",0,0,101783,4598391361,0.0,0.0
35999,County,Private,Construction,9720,454345865,101783,4598391361,1.9319091727065554,1.9988321963982767
35999,County,Private,Education and health services,9092,287936434,101783,4598391361,0.6523647878074146,0.4572956001980634
35999,County,Private,Financial activities,5731,285192109,101783,4598391361,0.9528739973619025,1.0495711605978668
35999,County,Private,Goods-producing,11433,576922811,101783,4598391361,0.6993451257517181,0.7811211129105757
35999,County,Private,Information,10071,542775464,101783,4598391361,4.534496533616832,5.4093614580552005
35999,County,Private,Leisure and hospitality,2122,36443088,101783,4598391361,0.20805290345230754,0.0790884178900849
35999,County,Private,Manufacturing,813,50522694,101783,4598391361,0.08212982383086843,0.112970789188282
35999,County,Private,Natural resources and mining,4014,209150797,101783,4598391361,2.8309529008832577,3.2650069981842504
35999,County,Private,Other services,1208,61370162,101783,4598391361,0.3541815300795893,0.3982773070404506
35999,County,Private,Professional and business services,30412,1471074370,101783,4598391361,2.2753581620827488,2.436176402814916
35999,County,Private,Service-providing,86594,3859670474,101783,4598391361,1.25596652094544,1.239109840863051
35999,County,Private,"Total, all industries",77781,3650366503,101783,4598391361,0.9119136867791928,0.9472966444796688
35999,County,Private,"Trade, transportation, and utilities",18749,900054273,101783,4598391361,0.9544965553204675,1.0142249059873638
35999,County,Private,Unclassified,36,3085265,101783,4598391361,0.23214654609483432,0.44037384286256265
35999,County,State Government,"Total, all industries",0,0,101783,4598391361,0.0,0.0
35999,County,Total Covered,"Total, all industries",101783,4598391361,101783,4598391361,1.0,1.0
36001,County,Federal Government,"Total, all industries",42526,2698389716,1784921,82724167294,1.1179992490684858,1.5306582793456704
36001,County,Local Government,"Total, all industries",127337,5580480531,1784921,82724167294,0.6738660877008814,0.6372020721423005
36001,County,Private,Construction,54610,3144758258,1784921,82724167294,0.6189404471119105,0.7690428680168433
36001,County,Private,Education and health services,290386,11714985378,1784921,82724167294,1.188127387771893,1.0342265400814936
36001,County,Private,Financial activities,118139,7203868454,1784921,82724167294,1.1200943483705996,1.4737156118273138
36001,County,Private,Goods-producing,117834,6786943429,1784921,82724167294,0.41101551651138096,0.5107970979226003
36001,County,Private,Information,43107,2659171258,1784921,82724167294,1.106778020621394,1.4731454522033276
36001,County,Private,Leisure and hospitality,120557,2086460559,1784921,82724167294,0.6740266710079473,0.25169896167272315
36001,County,Private,Manufacturing,60840,3559836905,1784921,82724167294,0.35047399513746397,0.4424694493531191
36001,County,Private,Natural resources and mining,2380,82348266,1784921,82724167294,0.09571686836638844,0.07145828314414945
36001,County,Private,Other services,71167,2305499881,1784921,82724167294,1.1898545686100823,0.8317004237153053
36001,County,Private,Professional and business services,230050,12101522637,1784921,82724167294,0.9814841085924071,1.1140063005108822
36001,County,Private,Service-providing,1156924,48731326472,1784921,82724167294,0.956866478403502,0.8696436655039996
36001,County,Private,"Total, all industries",1274758,55518269901,1784921,82724167294,0.8522444975998469,0.8008643810890588
36001,County,Private,"Trade, transportation, and utilities",281105,10587986899,1784921,82724167294,0.8160580908254865,0.663212181819407
36001,County,Private,Unclassified,2416,71831406,1784921,82724167294,0.8884089067562837,0.5699239872004379
36001,County,State Government,"Total, all industries",340300,18927027146,1784921,82724167294,5.475201272188565,6.570631927061674
36001,County,Total Covered,"Total, all industries",1784921,82724167294,1784921,82724167294,1.0,1.0
36003,County,Federal Government,"Total, all industries",1034,39628564,110068,3519473424,0.4408242118782989,0.528368138843671
36003,County,Local Government,"Total, all industries",25950,893048819,110068,3519473424,2.226969521868106,2.3968204234043853
36003,County,Private,Construction,2940,137650295,110068,3519473424,0.5403584436778013,0.7912161498630663
36003,County,Private,Education and health services,19652,606579053,110068,3519473424,1.3039231982946655,1.2586820833440637
36003,County,Private,Financial activities,2069,64516646,110068,3519473424,0.31811176418306714,0.3102232950069853
36003,County,Private,Goods-producing,23519,1085849715,110068,3519473424,1.3303452799758317,1.920872892110211
36003,County,Private,Information,897,22644971,110068,3519473424,0.37347633942317904,0.2948667508505902
36003,County,Private,Leisure and hospitality,9722,107399599,110068,3519473424,0.8814510313255338,0.30452897334161766
36003,County,Private,Manufacturing,18410,843175991,110068,3519473424,1.719801432420684,2.463350071086753
36003,County,Private,Natural resources and mining,2171,105023429,110068,3519473424,1.4158892076778997,2.1420964765491948
36003,County,Private,Other services,3388,57413480,110068,3519473424,0.9185790776252507,0.48682223314336465
36003,County,Private,Professional and business services,4271,116403192,110068,3519473424,0.2954939068449863,0.2518646593655042
36003,County,Private,Service-providing,54237,1330707475,110068,3519473424,0.7274448830824087,0.5581750440863669
36003,County,Private,"Total, all industries",77754,2416557190,110068,3519473424,0.842979714810833,0.8193601658010843
36003,County,Private,"Trade, transportation, and utilities",14137,353857446,110068,3519473424,0.6655300760319937,0.5209813204502072
36003,County,Private,Unclassified,104,1893088,110068,3519473424,0.6201649782462089,0.3530433907323055
36003,County,State Government,"Total, all industries",5331,170238851,110068,3519473424,1.3909283088440125,1.389114766992068
36003,County,Total Covered,"Total, all industries",110068,3519473424,110068,3519473424,1.0,1.0
36005,County,Federal Government,"Total, all industries",61045,4291043722,1824028,79037007628,1.5704516619098816,2.5476421552711406
36005,County,Local Government,"Total, all industries",101441,5545989572,1824028,79037007628,0.5253152485050352,0.6628061746945129
36005,County,Private,Construction,80013,4877016872,1824028,79037007628,0.8874108621418523,1.2483013943604857
36005,County,Private,Education and health services,734456,33046298901,1824028,79037007628,2.940631560548879,3.053505236159922
36005,County,Private,Financial activities,111143,4108970679,1824028,79037007628,1.0311715661142158,0.8797977916833581
36005,County,Private,Goods-producing,141737,7363001505,1824028,79037007628,0.483791609092493,0.5800040098460623
36005,County,Private,Information,29165,1638541011,1824028,79037007628,0.7327607620229246,0.9500764476032387
36005,County,Private,Leisure and hospitality,118604,3981979735,1824028,79037007628,0.6488906017525569,0.5027732983847355
36005,County,Private,Manufacturing,61491,2477574376,1824028,79037007628,0.3466296016703079,0.3223159552168985
36005,County,Private,Natural resources and mining,232,8410257,1824028,79037007628,0.009130341198397627,0.007638521422594158
36005,County,Private,Other services,63081,1660885931,1824028,79037007628,1.032051314901212,0.6271097308802034
36005,County,Private,Professional and business services,96506,3538893844,1824028,79037007628,0.4029051775247677,0.3409707146075076
36005,County,Private,Service-providing,1501872,60770952840,1824028,79037007628,1.215533490126734,1.135092006973076
36005,County,Private,"Total, all industries",1643609,68133954345,1824028,79037007628,1.075282230319506,1.0286995853526515
36005,County,Private,"Trade, transportation, and utilities",341296,12648739147,1824028,79037007628,0.9695522114560845,0.8292552899016321
36005,County,Private,Unclassified,7621,146643592,1824028,79037007628,2.742302969929137,1.2177764573718486
36005,County,State Government,"Total, all industries",17933,1066019989,1824028,79037007628,0.2823440152403383,0.3873396874116727
36005,County,Total Covered,"Total, all industries",1824028,79037007628,1824028,79037007628,1.0,1.0
36007,County,Federal Government,"Total, all industries",5439,302032810,740413,26597982740,0.34470771181244614,0.5328578884372014
36007,County,Local Government,"Total, all industries",99927,3621629194,740413,26597982740,1.2748139294013587,1.286154876839209
36007,County,Private,Construction,28764,1371431410,740413,26597982740,0.7859065921174196,1.0430883117752445
36007,County,Private,Education and health services,114849,4354568632,740413,26597982740,1.13281636519726,1.1956464305459686
36007,County,Private,Financial activities,30909,1378690054,740413,26597982740,0.706465948554887,0.8771992614795564
36007,County,Private,Goods-producing,118748,6195530091,740413,26597982740,0.9985248202353069,1.4502282704604061
36007,County,Private,Information,14894,584833571,740413,26597982740,0.9218686362988585,1.0076630183308166
36007,County,Private,Leisure and hospitality,65951,897931436,740413,26597982740,0.8888960950146679,0.33689776123463505
36007,County,Private,Manufacturing,88490,4788580354,740413,26597982740,1.2288694641962963,1.85115878570435
36007,County,Private,Natural resources and mining,1492,35518327,740413,26597982740,0.1446522891742968,0.09585931572999264
36007,County,Private,Other services,24380,494599532,740413,26597982740,0.9826387552773533,0.5549313036631105
36007,County,Private,Professional and business services,67520,2366337921,740413,26597982740,0.6944459221174023,0.6774981245895184
36007,County,Private,Service-providing,460798,14271506847,740413,26597982740,0.9187599577255326,0.7921120852849574
36007,County,Private,"Total, all industries",579546,20467036938,740413,26597982740,0.9340483040905082,0.9182516818093157
36007,County,Private,"Trade, transportation, and utilities",141583,4180082942,740413,26597982740,0.990851516992457,0.8143436289692395
36007,County,Private,Unclassified,714,14462759,740413,26597982740,0.6329350547688231,0.35689250098119896
36007,County,State Government,"Total, all industries",55504,2207283798,740413,26597982740,2.1528183468204882,2.3832336070671714
36007,County,Total Covered,"Total, all industries",740413,26597982740,740413,26597982740,1.0,1.0
36009,County,Federal Government,"Total, all industries",2034,99199020,246793,8238418713,0.38674444769394994,0.5650273847024853
36009,County,Local Government,"Total, all industries",68183,2336739963,246793,8238418713,2.6096439327198335,2.67919615534484
36009,County,Private,Construction,5779,214218003,246793,8238418713,0.47371326285132687,0.526026704562392
36009,County,Private,Education and health services,33343,1080398377,246793,8238418713,0.9866841841943781,0.9577372825407303
36009,County,Private,Financial activities,6783,233474689,246793,8238418713,0.46512458385031374,0.47959678076631707
36009,County,Private,Goods-producing,42014,1932030479,246793,8238418713,1.0599070721862722,1.4600801899614635
36009,County,Private,Information,1958,71292521,246793,8238418713,0.36358970338029334,0.396580939123
36009,County,Private,Leisure and hospitality,20330,269492160,246793,8238418713,0.8220688460057852,0.3264419196184173
36009,County,Private,Manufacturing,33439,1633081909,246793,8238418713,1.3931761690096662,2.038213622237478
36009,County,Private,Natural resources and mining,2796,84730567,246793,8238418713,0.8132701885166466,0.738289640976517
36009,County,Private,Other services,8982,162090570,246793,8238418713,1.0861115603835134,0.5871487104040807
36009,County,Private,Professional and business services,10576,494652379,246793,8238418713,0.32633874471591023,0.457231639402372
36009,County,Private,Service-providing,124302,3385422449,246793,8238418713,0.7435510447714506,0.6066448537904447
36009,County,Private,"Total, all industries",166315,5317452928,246793,8238418713,0.8041814329038265,0.7702208166303833
36009,County,Private,"Trade, transportation, and utilities",42032,1068940171,246793,8238418713,0.8825081439538505,0.6723277562627813
36009,County,Private,Unclassified,295,5081582,246793,8238418713,0.7845563680724448,0.404846184152447
